Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Num,Pct,Num,Pct,Num,Pct,Status
1,2018,2018-09-10,1,1,23.083,LAR,@,OAK,W 33-13,,0,0%,0,0%,8,27%,
2,2018,2018-09-16,2,2,23.089,LAR,,ARI,W 34-0,,0,0%,0,0%,2,11%,
3,2018,2018-09-23,3,3,23.096,LAR,,LAC,W 35-23,,3,4%,0,0%,6,24%,
4,2018,2018-09-27,4,4,23.100,LAR,,MIN,W 38-31,,0,0%,0,0%,7,21%,
5,2018,2018-10-07,5,5,23.110,LAR,@,SEA,W 33-31,,0,0%,0,0%,6,20%,
6,2018,2018-10-14,6,6,23.117,LAR,@,DEN,W 23-20,,5,7%,0,0%,6,21%,
7,2018,2018-10-21,7,7,23.124,LAR,@,SFO,W 39-10,,10,16%,0,0%,7,23%,
8,2018,2018-10-28,8,8,23.131,LAR,,GNB,W 29-27,,0,0%,0,0%,3,9%,
9,2018,2018-11-04,9,9,23.138,LAR,@,NOR,L 35-45,,0,0%,0,0%,7,23%,
10,2018,2018-11-11,10,10,23.145,LAR,,SEA,W 36-31,,0,0%,0,0%,6,20%,
11,2018,2018-11-19,11,11,23.153,LAR,,KAN,W 54-51,,0,0%,0,0%,9,21%,
12,2018,2018-12-02,12,13,23.166,LAR,@,DET,W 30-16,,0,0%,0,0%,6,19%,
13,2018,2018-12-09,13,14,23.173,LAR,@,CHI,L 6-15,,5,8%,0,0%,3,12%,
14,2018,2018-12-16,14,15,23.180,LAR,,PHI,L 23-30,,0,0%,0,0%,5,16%,
15,2018,2018-12-23,15,16,23.187,LAR,@,ARI,W 31-9,,8,12%,0,0%,6,23%,
16,2018,2018-12-30,16,17,23.194,LAR,,SFO,W 48-32,,47,64%,0,0%,8,26%,
17,2019,2019-09-08,1,1,24.081,LAR,@,CAR,W 30-27,*,76,100%,0,0%,7,20%,
18,2019,2019-09-15,2,2,24.088,LAR,,NOR,W 27-9,*,67,100%,0,0%,5,19%,
19,2019,2019-09-22,3,3,24.095,LAR,@,CLE,W 20-13,*,64,100%,0,0%,5,21%,
20,2019,2019-09-29,4,4,24.102,LAR,,TAM,L 40-55,*,89,100%,0,0%,7,18%,
21,2019,2019-10-03,5,5,24.106,LAR,@,SEA,L 29-30,*,70,100%,0,0%,6,19%,
22,2019,2019-10-13,6,6,24.116,LAR,,SFO,L 7-20,*,10,19%,0,0%,1,4%,
23,2019,2019-10-20,,7,,LAR,@,ATL,W 37-10,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
24,2019,2019-10-27,,8,,LAR,,CIN,W 24-10,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
25,2019,2019-11-10,,10,,LAR,@,PIT,L 12-17,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
26,2019,2019-11-17,,11,,LAR,,CHI,W 17-7,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
27,2019,2019-11-25,,12,,LAR,,BAL,L 6-45,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
28,2019,2019-12-01,,13,,LAR,@,ARI,W 34-7,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
29,2019,2019-12-08,,14,,LAR,,SEA,W 28-12,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
30,2019,2019-12-15,,15,,LAR,@,DAL,L 21-44,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
31,2019,2019-12-21,,16,,LAR,@,SFO,L 31-34,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
32,2019,2019-12-29,,17,,LAR,,ARI,W 31-24,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
33,2020,2020-09-13,1,1,25.086,LAR,,DAL,W 20-17,*,73,100%,0,0%,0,0%,
34,2020,2020-09-20,2,2,25.093,LAR,@,PHI,W 37-19,*,40,58%,0,0%,0,0%,
35,2020,2020-09-27,3,3,,LAR,@,BUF,L 32-35,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
36,2020,2020-10-04,4,4,,LAR,,NYG,W 17-9,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
37,2020,2020-10-11,5,5,,LAR,@,WAS,W 30-10,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
38,2020,2020-10-18,6,6,,LAR,@,SFO,L 16-24,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
39,2020,2020-10-26,7,7,,LAR,,CHI,W 24-10,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
40,2020,2020-11-01,8,8,,LAR,@,MIA,L 17-28,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
41,2020,2020-11-15,9,10,25.149,LAR,,SEA,W 23-16,,34,49%,0,0%,4,17%,
42,2020,2020-11-23,10,11,25.157,LAR,@,TAM,W 27-24,*,72,100%,0,0%,0,0%,
43,2020,2020-11-29,11,12,25.163,LAR,,SFO,L 20-23,*,62,100%,0,0%,0,0%,
44,2020,2020-12-06,12,13,25.170,LAR,@,ARI,W 38-28,*,82,100%,0,0%,0,0%,
45,2020,2020-12-10,13,14,25.174,LAR,,NWE,W 24-3,*,63,100%,0,0%,0,0%,
46,2020,2020-12-20,14,15,25.184,LAR,,NYJ,L 20-23,*,59,100%,0,0%,1,3%,
47,2020,2020-12-27,15,16,25.191,LAR,@,SEA,L 9-20,*,75,100%,0,0%,0,0%,
48,2020,2021-01-03,16,17,25.198,LAR,,ARI,W 18-7,*,73,100%,0,0%,0,0%,
49,2021,2021-09-12,1,1,26.085,LAR,,CHI,W 34-14,,0,0%,0,0%,6,30%,
50,2021,2021-09-19,2,2,26.092,LAR,@,IND,W 27-24,,0,0%,0,0%,5,19%,
51,2021,2021-09-26,3,3,26.099,LAR,,TAM,W 34-24,,2,3%,0,0%,6,20%,
52,2021,2021-10-03,4,4,26.106,LAR,,ARI,L 20-37,,0,0%,0,0%,5,18%,
53,2021,2021-10-07,5,5,26.110,LAR,@,SEA,W 26-17,,0,0%,0,0%,5,18%,
54,2021,2021-10-17,6,6,26.120,LAR,@,NYG,W 38-11,,19,29%,0,0%,6,22%,
55,2021,2021-10-24,7,7,26.127,LAR,,DET,W 28-19,,1,2%,0,0%,4,16%,
56,2021,2021-10-31,8,8,26.134,LAR,@,HOU,W 38-22,*,67,100%,0,0%,6,18%,
57,2021,2021-11-07,9,9,26.141,LAR,,TEN,L 16-28,,0,0%,0,0%,4,15%,
58,2021,2021-11-15,10,10,26.149,LAR,@,SFO,L 10-31,,0,0%,0,0%,3,13%,
59,2021,2021-11-28,11,12,26.162,LAR,@,GNB,L 28-36,,0,0%,0,0%,4,11%,
60,2021,2021-12-05,12,13,26.169,LAR,,JAX,W 37-7,,16,24%,0,0%,7,27%,
61,2021,2021-12-13,13,14,26.177,LAR,@,ARI,W 30-23,*,58,100%,0,0%,6,22%,
62,2021,2021-12-21,14,15,,LAR,,SEA,W 20-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
63,2021,2021-12-26,15,16,,LAR,@,MIN,W 30-23,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
64,2021,2022-01-02,16,17,26.197,LAR,@,BAL,W 20-19,,0,0%,0,0%,3,13%,
65,2021,2022-01-09,17,18,26.204,LAR,,SFO,L 24-27,,10,15%,0,0%,4,14%,
66,2022,2022-09-08,1,1,27.081,LAR,,BUF,L 10-31,*,67,100%,0,0%,2,11%,
67,2022,2022-09-18,2,2,27.091,LAR,,ATL,W 31-27,*,62,98%,0,0%,5,22%,
68,2022,2022-09-25,3,3,27.098,LAR,@,ARI,W 20-12,*,48,100%,0,0%,4,16%,
69,2022,2022-10-03,4,4,27.106,LAR,@,SFO,L 9-24,*,74,100%,0,0%,3,12%,
70,2022,2022-10-09,5,5,27.112,LAR,,DAL,L 10-22,*,65,100%,0,0%,3,10%,
71,2022,2022-10-16,6,6,27.119,LAR,,CAR,W 24-10,*,9,14%,0,0%,0,0%,
72,2022,2022-10-30,7,8,,LAR,,SFO,L 14-31,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
73,2022,2022-11-06,8,9,,LAR,@,TAM,L 13-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
74,2022,2022-11-13,9,10,,LAR,,ARI,L 17-27,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
75,2022,2022-11-20,10,11,,LAR,@,NOR,L 20-27,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
76,2022,2022-11-27,11,12,,LAR,@,KAN,L 10-26,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
77,2022,2022-12-04,12,13,,LAR,,SEA,L 23-27,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
78,2022,2022-12-08,13,14,,LAR,,LVR,W 17-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
79,2022,2022-12-19,14,15,,LAR,@,GNB,L 12-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
80,2022,2022-12-25,15,16,,LAR,,DEN,W 51-14,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
81,2022,2023-01-01,16,17,,LAR,@,LAC,L 10-31,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
82,2022,2023-01-08,17,18,,LAR,@,SEA,L 16-19,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
83,2023,2023-09-10,1,1,28.083,LAR,@,SEA,W 30-13,*,81,100%,0,0%,8,29%,
84,2023,2023-09-17,2,2,28.090,LAR,,SFO,L 23-30,*,37,46%,0,0%,3,11%,
85,2023,2023-09-25,3,3,28.098,LAR,@,CIN,L 16-19,*,52,95%,0,0%,4,13%,
86,2023,2023-10-01,4,4,28.104,LAR,@,IND,W 29-23,*,82,100%,0,0%,0,0%,
87,2023,2023-10-08,5,5,,LAR,,PHI,L 14-23,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
88,2023,2023-10-15,6,6,,LAR,,ARI,W 26-9,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
89,2023,2023-10-22,7,7,28.125,LAR,,PIT,L 17-24,,0,0%,0,0%,4,15%,
90,2023,2023-10-29,8,8,28.132,LAR,@,DAL,L 20-43,*,62,100%,0,0%,2,7%,
91,2023,2023-11-05,9,9,28.139,LAR,@,GNB,L 3-20,*,58,100%,0,0%,2,9%,
92,2023,2023-11-19,10,11,28.153,LAR,,SEA,W 17-16,,0,0%,0,0%,3,12%,
93,2023,2023-11-26,11,12,28.160,LAR,@,ARI,W 37-14,,3,4%,0,0%,7,25%,
94,2023,2023-12-03,12,13,28.167,LAR,,CLE,W 36-19,,0,0%,0,0%,7,21%,
95,2023,2023-12-10,13,14,28.174,LAR,@,BAL,L 31-37,,61,79%,0,0%,5,14%,
96,2023,2023-12-17,14,15,28.181,LAR,,WAS,W 28-20,*,75,100%,0,0%,5,19%,
97,2023,2023-12-21,15,16,28.185,LAR,,NOR,W 30-22,,0,0%,0,0%,7,29%,
98,2023,2023-12-31,16,17,28.195,LAR,@,NYG,W 26-25,*,62,100%,0,0%,4,13%,
99,2023,2024-01-07,17,18,,LAR,@,SFO,W 21-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
100,2024,2024-09-08,1,1,29.081,LAR,@,DET,L 20-26,*,27,35%,0,0%,1,4%,
101,2024,2024-09-15,2,2,,LAR,@,ARI,L 10-41,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
102,2024,2024-09-22,3,3,,LAR,,SFO,W 27-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
103,2024,2024-09-29,4,4,,LAR,@,CHI,L 18-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
104,2024,2024-10-06,5,5,,LAR,,GNB,L 19-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
105,2024,2024-10-20,6,7,,LAR,,LVR,W 20-15,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
106,2024,2024-10-24,7,8,,LAR,,MIN,W 30-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
107,2024,2024-11-03,8,9,,LAR,@,SEA,W 26-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
108,2024,2024-11-11,9,10,29.145,LAR,,MIA,L 15-23,*,70,100%,0,0%,0,0%,
109,2024,2024-11-17,10,11,,LAR,@,NWE,W 28-22,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
110,2024,2024-11-24,11,12,,LAR,,PHI,L 20-37,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
